E164   190.8633142 +11.5449749 24.101  0.030 23.038  0.039  1.062  0.050
E165   190.8464414 +11.5672891 23.962  0.029 22.858  0.035  1.097  0.045
E173   190.8792773 +11.5596441 24.845  0.054 23.118  0.043  1.727  0.069
E174   190.8605481 +11.5635444 23.923  0.029 23.031  0.039  0.892  0.049
E176   190.8713798 +11.5407455 24.344  0.035 23.133  0.041  1.210  0.054
E178   190.8825805 +11.5652515 24.917  0.055 23.216  0.045  1.788  0.071
E179   190.8791592 +11.5525197 24.064  0.026 23.014  0.039  0.909  0.047
E180   190.8491680 +11.5372090 24.441  0.046 23.165  0.047  1.276  0.066
E182   190.8902408 +11.5678341 24.709  0.038 23.038  0.030  1.935  0.048
E184   190.8703033 +11.5450632 24.686  0.040 23.216  0.027  1.479  0.048
E186   190.8849389 +11.5679464 24.486  0.044 23.205  0.053  1.281  0.069
E188   190.8346867 +11.5702158 24.808  0.047 23.245  0.039  1.563  0.061
E191   190.8758727 +11.5619398 24.780  0.049 23.262  0.047  1.519  0.068
E194   190.8494128 +11.5572670 24.149  0.030 23.303  0.041  0.846  0.051
E196   190.8700632 +11.5450070 24.839  0.039 23.302  0.032  1.522  0.051
E200   190.8652872 +11.5696829 24.900  0.055 23.346  0.047  1.554  0.073
E201   190.8777013 +11.5624216 25.311  0.076 23.350  0.051  1.961  0.092
E205   190.8790523 +11.5650852 25.104  0.063 23.379  0.051  1.725  0.081
E209   190.8821101 +11.5555182 24.428  0.031 23.365  0.050  1.025  0.059
E211   190.8816221 +11.5686337 24.249  0.037 23.396  0.060  0.853  0.070
E215   190.8598085 +11.5343775 24.279  0.034 23.420  0.047  0.859  0.058
E220   190.8735359 +11.5424129 24.983  0.044 23.498  0.037  1.519  0.058
E226   190.8687870 +11.5646423 24.253  0.035 23.469  0.051  0.784  0.062
E227   190.8496367 +11.5377152 24.242  0.037 23.473  0.053  0.768  0.065
E230   190.8599841 +11.5460481 24.440  0.041 23.486  0.051  0.954  0.066
E232   190.8791314 +11.5565478 24.200  0.034 23.495  0.060  0.705  0.068
E233   190.8440666 +11.5540692 25.053  0.057 23.496  0.047  1.557  0.074
E234   190.8401395 +11.5543821 24.716  0.043 23.513  0.049  1.204  0.065
E241   190.8724781 +11.5301496 25.079  0.062 23.564  0.053  1.515  0.082
E242   190.8733776 +11.5376916 24.547  0.041 23.565  0.058  0.981  0.071
E247   190.8390040 +11.5771764 24.502  0.038 23.576  0.047  0.926  0.061
E248   190.8627228 +11.5528173 24.359  0.037 23.591  0.058  0.768  0.068
E249   190.8272883 +11.5423337 24.514  0.037 23.592  0.047  0.922  0.060
E255   190.8519395 +11.5628339 24.930  0.055 23.627  0.053  1.303  0.077
E265   190.8525710 +11.5290219 24.888  0.054 23.704  0.060  1.184  0.080
E267   190.8750033 +11.5526575 24.550  0.032 23.821  0.053  0.795  0.062
E268   190.8551473 +11.5629734 25.343  0.077 23.705  0.060  1.638  0.098
E271   190.8310613 +11.5454041 24.797  0.046 23.731  0.053  1.066  0.070
E284   190.8738330 +11.5639820 25.168  0.068 23.861  0.076  1.307  0.102
E285   190.8422925 +11.5502276 24.832  0.049 23.861  0.062  0.972  0.079
E288   190.8688601 +11.5687922 25.249  0.081 23.879  0.083  1.369  0.115
E289   190.8792770 +11.5594769 24.537  0.029 23.474  0.039  0.507  0.048
E298   190.8823993 +11.5462025 24.654  0.038 23.806  0.105  0.696  0.111
E300   190.8387874 +11.5432269 24.727  0.046 23.945  0.068  0.782  0.082
E302   190.8743823 +11.5555456 25.020  0.057 23.952  0.080  1.068  0.099
E303   190.8313574 +11.5682302 25.504  0.074 23.952  0.060  1.551  0.095
E306   190.8874869 +11.5652065 25.129  0.071 23.973  0.095  1.156  0.119
E307   190.8512847 +11.5688625 23.633  0.018 22.068  0.029  1.566  0.034
E308   190.8554011 +11.5732798 23.909  0.019 22.291  0.045  1.618  0.049
J1     190.9166218 +11.5523885 22.445  0.626 21.060  1.331  1.385  1.471
J2     190.9163583 +11.5523254 22.685  0.072 21.063  0.042  1.622  0.083
J3     190.9175234 +11.5524043 24.080  0.516 22.673  0.342  1.407  0.619
J4     190.9175530 +11.5530946 22.896  0.046 21.517  0.311  1.379  0.314
J5     190.9161038 +11.5540749 21.384  0.014 20.258  0.019  1.126  0.024
J6     190.9168793 +11.5541515 22.986  0.194 21.588  0.034  1.398  0.197
J7     190.9184738 +11.5519337 24.070  0.237 22.793  0.229  1.277  0.330
J8     190.9182235 +11.5510202 21.988  0.022 20.804  0.034  1.184  0.040
J9     190.9191090 +11.5525669 23.324  0.064 22.199  0.091  1.125  0.111
J10    190.9160850 +11.5552501 24.245  0.052 22.602  0.085  1.643  0.100
J11    190.9188151 +11.5540445 22.619  0.036 21.693  0.031  0.926  0.048
J12    190.9144376 +11.5509673 21.260  0.021 19.769  0.009  1.491  0.023
J13    190.9192150 +11.5532686 23.694  0.038 22.139  0.050  1.555  0.063
J14    190.9192649 +11.5524360 21.408  0.019 20.253  0.018  1.155  0.026
J15    190.9152298 +11.5551388 22.083  0.021 20.684  0.019  1.399  0.028
J16    190.9194103 +11.5524133 22.077  0.023 20.671  0.019  1.406  0.030
J17    190.9142577 +11.5545111 21.683  0.017 20.635  0.019  1.048  0.025
J18    190.9134216 +11.5515679 22.659  0.031 21.261  0.022  1.398  0.038
J19    190.9198091 +11.5533209 24.955  0.870 23.334  0.088  1.621  0.874
J20    190.9131726 +11.5523573 22.381  0.023 20.971  0.021  1.410  0.031
J21    190.9135073 +11.5542081 23.195  0.042 21.759  0.036  1.436  0.055
J22    190.9199471 +11.5528110 23.312  0.057 22.079  0.064  1.233  0.086
J23    190.9139944 +11.5503701 21.996  0.021 20.675  0.011  1.321  0.024
J24    190.9190338 +11.5503359 21.843  0.021 20.761  0.015  1.082  0.026
J25    190.9186190 +11.5498443 24.434  2.200 22.730  0.567  1.704  2.272
J26    190.9185258 +11.5497604 22.401  0.023 20.934  0.015  1.467  0.027
J27    190.9173260 +11.5563872 23.568  0.059 22.262  0.105  1.306  0.120
J28    190.9126533 +11.5534165 24.225  0.128 22.656  0.349  1.569  0.372
J29    190.9189282 +11.5495019 21.469  0.016 20.442  0.020  1.027  0.026
J30    190.9175509 +11.5567284 22.634  1.615 21.483  0.760  1.151  1.785
J31    190.9135985 +11.5496455 24.387  0.088 23.183  0.133  1.204  0.159
J32    190.9206061 +11.5513902 23.823  0.106 22.202  0.125  1.621  0.164
J33    190.9192928 +11.5494674 23.713  0.037 22.906  0.052  0.807  0.064
J34    190.9185241 +11.5488413 23.243  0.340 21.821  0.040  1.422  0.342
J35    190.9208444 +11.5541268 22.972  0.022 22.145  0.043  0.827  0.048
J36    190.9205897 +11.5506113 23.433  0.031 22.092  0.035  1.341  0.047
J37    190.9132036 +11.5495603 20.047  0.025 18.388  0.018  1.659  0.031
J38    190.9148368 +11.5482403 22.606  0.023 21.680  0.027  0.926  0.035
J39    190.9151272 +11.5572998 24.525  0.174 23.278  0.100  1.247  0.201
J40    190.9154921 +11.5479801 23.547  0.046 22.344  0.045  1.203  0.064
J41    190.9193791 +11.5487354 21.834  0.025 20.908  0.037  0.926  0.045
J42    190.9187442 +11.5570454 24.091  0.541 23.152  0.227  0.939  0.587
J43    190.9117843 +11.5542803 22.702  0.017 21.141  0.017  1.561  0.024
J44    190.9114202 +11.5525353 22.284  0.016 21.303  0.033  0.981  0.037
J45    190.9202623 +11.5562132 24.112  0.056 23.105  0.043  1.007  0.071
J46    190.9196870 +11.5485456 22.982  0.033 21.657  0.033  1.325  0.047
J47    190.9140702 +11.5573086 23.895  0.044 22.965  0.104  0.930  0.113
J48    190.9112331 +11.5514171 21.339  0.014 20.230  0.010  1.109  0.017
J49    190.9163459 +11.5472974 23.255  0.026 21.975  0.037  1.280  0.045
J50    190.9134305 +11.5481486 23.600  0.044 22.055  0.028  1.545  0.052
J51    190.9139240 +11.5478489 24.218  0.048 22.644  0.039  1.574  0.062
J52    190.9157086 +11.5472645 24.576  0.085 23.366  0.532  1.210  0.539
J53    190.9130661 +11.5571857 22.766  0.035 21.754  0.055  1.012  0.065
J54    190.9160717 +11.5583041 21.430  0.015 20.463  0.015  0.967  0.021
J55    190.9221626 +11.5539007 23.659  0.028 22.678  0.057  0.981  0.064
J56    190.9106528 +11.5522798 22.480  0.028 20.954  0.019  1.526  0.034
J57    190.9225728 +11.5530465 23.046  0.025 22.049  0.042  0.997  0.049
J58    190.9114336 +11.5559572 24.331  0.938 22.706  0.052  1.625  0.939
J59    190.9224046 +11.5511788 24.213  0.130 22.469  0.037  1.744  0.135
J60    190.9211370 +11.5566090 24.993  0.565 23.401  0.579  1.592  0.809
J61    190.9141343 +11.5581951 23.115  0.029 21.681  0.023  1.434  0.037
J62    190.9149093 +11.5585319 22.416  0.015 21.446  0.026  0.970  0.030
J63    190.9151524 +11.5467452 23.917  0.033 22.542  0.386  1.375  0.387
J64    190.9104436 +11.5509093 23.479  0.036 22.158  0.036  1.321  0.051
J65    190.9136761 +11.5582537 24.491  0.085 22.878  0.046  1.613  0.097
J66    190.9108389 +11.5497528 22.950  0.017 21.623  0.019  1.327  0.025
J68    190.9100611 +11.5534090 23.958  0.050 22.650  0.063  1.308  0.080
J69    190.9225242 +11.5501413 24.730  0.058 23.269  0.064  1.461  0.086
J70    190.9222643 +11.5558068 22.346  0.021 20.746  0.031  1.600  0.037
J71    190.9210007 +11.5478438 23.261  0.030 22.203  0.030  1.058  0.042
J72    190.9228638 +11.5506576 23.235  0.022 21.932  0.042  1.303  0.047
J73    190.9101826 +11.5550410 24.088  0.063 22.421  0.054  1.667  0.083
J74    190.9223093 +11.5561705 23.412  0.026 22.651  0.043  0.761  0.050
J75    190.9225699 +11.5495384 25.080  0.326 23.425  0.073  1.655  0.334
J76    190.9126085 +11.5583186 20.418  0.036 19.188  0.022  1.230  0.042
J78    190.9165431 +11.5457052 24.833  0.043 23.756  0.715  1.077  0.716
J79    190.9191678 +11.5592149 24.896  0.112 23.614  0.444  1.282  0.458
J80    190.9193510 +11.5461741 24.123  0.042 22.448  0.054  1.675  0.068
J81    190.9184227 +11.5597199 23.373  0.032 22.079  0.030  1.294  0.044
J82    190.9102758 +11.5487773 22.122  0.020 21.142  0.022  0.980  0.030
J83    190.9097192 +11.5496633 23.650  0.034 22.612  0.065  1.038  0.073
J84    190.9139512 +11.5596393 24.422  0.058 23.386  0.056  1.036  0.081
J85    190.9208203 +11.5587802 23.423  0.065 22.188  0.256  1.235  0.264
J86    190.9129572 +11.5592333 25.090  0.812 23.668  0.057  1.422  0.814
J87    190.9092091 +11.5507167 22.669  0.023 21.711  0.021  0.958  0.031
J88    190.9232587 +11.5491535 23.547  0.035 22.259  0.027  1.288  0.044
J89    190.9238204 +11.5503387 24.393  0.093 22.910  0.058  1.483  0.110
J90    190.9198493 +11.5458319 24.791  0.115 23.357  0.083  1.434  0.142
J91    190.9197331 +11.5596412 22.988  0.024 21.455  0.025  1.533  0.035
J92    190.9211987 +11.5464067 23.783  0.055 22.466  0.035  1.317  0.065
J93    190.9188447 +11.5452324 24.600  0.093 23.031  0.058  1.569  0.110
J94    190.9232275 +11.5569102 22.430  0.015 21.446  0.028  0.984  0.032
J95    190.9142556 +11.5602675 25.104  0.204 23.834  0.133  1.270  0.244
J96    190.9098474 +11.5571745 23.477  0.032 22.073  0.024  1.404  0.040
J97    190.9150165 +11.5448413 24.317  0.062 23.423  0.070  0.894  0.094
J98    190.9247048 +11.5536726 22.840  0.020 21.507  0.017  1.333  0.026
J99    190.9240839 +11.5493932 23.436  0.027 21.880  0.025  1.556  0.037
J100   190.9143636 +11.5448496 22.795  0.032 21.805  0.026  0.990  0.041
J101   190.9153576 +11.5446049 22.639  0.030 21.341  0.019  1.298  0.036
J102   190.9082428 +11.5545758 21.978  0.047 20.871  0.024  1.107  0.053
J103   190.9170641 +11.5443391 24.391  0.959 22.956  0.116  1.435  0.966
J104   190.9248473 +11.5507183 24.621  0.431 23.425  0.168  1.196  0.463
J105   190.9086922 +11.5562106 23.344  0.029 21.806  0.024  1.538  0.038
J106   190.9081352 +11.5546186 23.547  0.033 22.206  0.313  1.341  0.315
J107   190.9082470 +11.5551418 23.185  0.029 21.476  0.035  1.709  0.045
J108   190.9113075 +11.5459396 23.194  0.031 21.974  0.022  1.220  0.038
J109   190.9235944 +11.5477292 23.726  0.027 22.753  0.068  0.973  0.073
J110   190.9212784 +11.5454979 23.484  0.036 22.691  0.057  0.793  0.067
J111   190.9204483 +11.5603582 24.469  0.038 22.744  0.057  1.725  0.069
J112   190.9233212 +11.5581468 22.326  0.020 20.826  0.017  1.500  0.026
J113   190.9134239 +11.5446048 24.839  0.228 23.956  0.059  0.883  0.236
J114   190.9215449 +11.5455444 25.250  0.127 23.728  0.087  1.522  0.154
J115   190.9077675 +11.5514251 23.592  0.032 22.085  0.122  1.507  0.126
J116   190.9220359 +11.5458207 23.720  0.025 22.747  0.032  0.973  0.041
J118   190.9146218 +11.5612669 23.162  0.400 22.106  0.026  1.056  0.401
J119   190.9105121 +11.5592039 24.936  0.177 23.329  0.125  1.607  0.217
J120   190.9116654 +11.5600904 22.204  0.017 21.211  0.011  0.993  0.020
J121   190.9100281 +11.5465436 22.279  0.022 20.749  0.013  1.530  0.026
J122   190.9118431 +11.5450958 24.633  0.055 23.777  0.183  0.856  0.191
J123   190.9134581 +11.5442824 23.271  0.018 21.897  0.026  1.374  0.032
J125   190.9252403 +11.5500370 21.896  0.016 20.611  0.009  1.285  0.018
J126   190.9240646 +11.5577511 22.976  0.023 21.929  0.038  1.047  0.044
J127   190.9197948 +11.5443193 23.285  0.031 21.793  0.019  1.492  0.036
J128   190.9249347 +11.5491297 22.118  0.018 20.828  0.021  1.290  0.028
J129   190.9113872 +11.5451825 24.040  0.040 23.254  0.044  0.786  0.059
J130   190.9104996 +11.5458264 24.701  0.169 23.411  0.340  1.290  0.380
J131   190.9120728 +11.5447638 21.995  0.014 20.716  0.012  1.279  0.018
J132   190.9080383 +11.5490395 25.375  0.153 23.477  0.403  1.898  0.431
J133   190.9131549 +11.5442229 24.300  0.070 23.318  0.064  0.982  0.095
J134   190.9254403 +11.5555064 22.953  0.021 22.033  0.017  0.920  0.027
J135   190.9242468 +11.5579758 22.224  0.022 20.680  0.016  1.544  0.027
J136   190.9071140 +11.5533892 25.381  0.310 23.990  0.085  1.391  0.321
J137   190.9148363 +11.5618010 23.963  0.039 22.564  0.269  1.399  0.272
J138   190.9212000 +11.5446525 23.782  0.034 22.405  0.026  1.377  0.043
J139   190.9230446 +11.5459888 22.250  0.019 21.227  0.021  1.023  0.028
J140   190.9234592 +11.5589972 23.296  0.080 22.098  0.094  1.198  0.123
J141   190.9074773 +11.5554820 22.469  0.019 21.155  0.015  1.314  0.024
J142   190.9089797 +11.5584984 22.082  0.014 20.575  0.015  1.507  0.021
J143   190.9070252 +11.5546846 23.738  0.063 22.283  0.119  1.455  0.135
J144   190.9263403 +11.5526152 25.057  0.089 23.193  0.070  1.864  0.113
J145   190.9120264 +11.5612781 21.603  0.015 20.675  0.011  0.928  0.019
J146   190.9066422 +11.5533565 24.967  0.210 23.369  0.305  1.598  0.370
J147   190.9106965 +11.5447900 24.183  0.131 22.697  0.034  1.486  0.135
J148   190.9246902 +11.5470654 23.443  0.041 22.214  0.061  1.229  0.073
J149   190.9145436 +11.5430437 23.327  0.039 22.435  0.043  0.892  0.058
J150   190.9077095 +11.5578938 21.596  0.030 20.335  0.016  1.261  0.034
J152   190.9162523 +11.5627910 23.869  0.024 23.033  1.201  0.836  1.201
J153   190.9229950 +11.5448258 21.773  0.011 20.643  0.013  1.130  0.017
J154   190.9096002 +11.5451963 24.935  0.053 23.797  0.077  1.138  0.093
J155   190.9268297 +11.5521902 22.590  0.017 21.128  0.017  1.462  0.024
J156   190.9062446 +11.5517706 23.032  0.016 22.035  0.044  0.997  0.047
J157   190.9106521 +11.5443299 21.001  0.017 20.006  0.012  0.995  0.021
J158   190.9152644 +11.5425743 23.238  0.021 21.920  0.021  1.318  0.030
J159   190.9234439 +11.5450758 23.934  0.036 22.393  0.039  1.541  0.053
J160   190.9116739 +11.5617473 23.540  0.034 21.935  0.035  1.605  0.049
J161   190.9212283 +11.5618323 23.418  0.464 21.970  0.029  1.448  0.465
J162   190.9062010 +11.5542741 23.980  0.048 22.859  0.081  1.121  0.094
J163   190.9059683 +11.5525342 21.466  0.019 20.055  0.016  1.411  0.025
J164   190.9104273 +11.5611617 24.536  0.050 23.098  0.103  1.438  0.114
J165   190.9113246 +11.5618579 22.614  0.033 21.162  0.016  1.452  0.037
J166   190.9233679 +11.5607886 21.654  0.023 20.373  0.014  1.281  0.027
J167   190.9231225 +11.5443863 21.677  0.014 20.748  0.015  0.929  0.021
J168   190.9161952 +11.5632891 23.681  0.030 22.658  0.040  1.023  0.050
J171   190.9128399 +11.5425771 23.060  0.022 21.518  0.021  1.542  0.030
J172   190.9110678 +11.5620990 23.788  0.036 22.584  0.147  1.204  0.151
J173   190.9190458 +11.5632566 23.497  0.026 22.262  0.028  1.235  0.038
J174   190.9177034 +11.5418745 22.980  0.019 21.830  0.027  1.150  0.033
J175   190.9192181 +11.5632664 22.929  0.034 22.005  0.047  0.924  0.058
J176   190.9260663 +11.5583083 21.652  0.015 20.061  0.013  1.591  0.020
J177   190.9111944 +11.5430593 24.455  0.032 22.989  0.049  1.466  0.059
J178   190.9179812 +11.5418222 22.967  0.018 21.529  0.017  1.438  0.025
J180   190.9195815 +11.5632850 23.871  0.048 23.129  0.057  0.742  0.075
J181   190.9055405 +11.5552137 23.571  0.033 22.023  0.026  1.548  0.042
J182   190.9113896 +11.5427778 22.975  0.021 21.844  0.028  1.131  0.035
J183   190.9052795 +11.5511629 22.480  0.025 21.195  0.026  1.285  0.036
J184   190.9181487 +11.5637274 21.491  0.015 20.597  0.012  0.894  0.019
J185   190.9266272 +11.5580316 24.268  0.037 22.696  0.304  1.572  0.306
J186   190.9247982 +11.5449071 24.419  0.062 23.654  0.068  0.765  0.092
J187   190.9050114 +11.5516531 22.406  0.013 20.868  0.021  1.538  0.025
J188   190.9117402 +11.5630096 22.048  0.018 20.669  0.014  1.379  0.023
J189   190.9203895 +11.5420161 25.108  0.195 23.675  0.075  1.433  0.209
J190   190.9055272 +11.5563112 24.452  0.735 22.967  0.044  1.485  0.736
J192   190.9066433 +11.5466342 24.892  0.085 23.207  0.053  1.685  0.100
J193   190.9093754 +11.5617207 22.224  0.013 21.074  0.014  1.150  0.019
J194   190.9096630 +11.5619980 24.628  0.134 23.380  0.165  1.248  0.213
J195   190.9076302 +11.5601674 24.500  0.203 23.160  0.651  1.340  0.682
J196   190.9095831 +11.5433451 23.297  0.020 22.009  0.016  1.288  0.026
J197   190.9284024 +11.5527970 22.679  0.103 21.156  0.037  1.523  0.109
J199   190.9048257 +11.5505268 23.246  0.024 21.825  0.019  1.421  0.031
J200   190.9202390 +11.5637882 24.644  0.061 23.255  0.075  1.389  0.097
J202   190.9055467 +11.5480757 22.768  0.026 21.551  0.025  1.217  0.036
J203   190.9094826 +11.5621600 22.559  0.030 21.104  0.018  1.455  0.035
J204   190.9046234 +11.5511180 24.204  0.063 22.863  0.043  1.341  0.076
J205   190.9273310 +11.5474879 24.096  0.043 23.047  0.875  1.049  0.876
J206   190.9189101 +11.5642561 23.924  0.051 22.907  0.304  1.017  0.308
J207   190.9098928 +11.5428403 24.173  0.034 22.720  0.045  1.453  0.056
J208   190.9215554 +11.5419411 24.101  0.050 22.882  0.038  1.219  0.063
J209   190.9065061 +11.5460099 21.800  0.038 20.837  0.028  0.963  0.047
J210   190.9273179 +11.5472844 23.647  0.044 22.678  0.047  0.969  0.064
J211   190.9281113 +11.5563434 24.262  0.030 23.422  0.051  0.840  0.059
J212   190.9218106 +11.5634818 24.470  0.043 23.071  0.074  1.399  0.086
J213   190.9044622 +11.5547168 23.398  0.042 22.422  0.032  0.976  0.053
J214   190.9241547 +11.5431977 23.935  0.037 23.190  0.058  0.745  0.069
J216   190.9072667 +11.5607605 23.066  0.028 22.183  0.033  0.883  0.043
J217   190.9043970 +11.5496920 23.104  0.025 21.669  0.023  1.435  0.034
J218   190.9040000 +11.5525826 23.802  0.030 22.239  0.025  1.563  0.039
J219   190.9265383 +11.5601565 23.498  0.023 21.843  0.024  1.655  0.033
J220   190.9288552 +11.5499895 23.993  0.097 22.522  0.299  1.471  0.314
J221   190.9038942 +11.5535507 24.613  0.091 23.309  0.195  1.304  0.215
J222   190.9056193 +11.5590986 22.687  0.023 21.752  0.037  0.935  0.044
J223   190.9141841 +11.5649433 22.107  0.015 20.821  0.020  1.286  0.025
J224   190.9211838 +11.5410820 25.131  0.339 23.454  0.114  1.677  0.358
J225   190.9269528 +11.5599175 21.945  0.017 21.045  0.019  0.900  0.025
J226   190.9201759 +11.5406941 22.577  0.025 21.073  0.016  1.504  0.030
J227   190.9291761 +11.5545962 23.048  0.761 21.427  0.026  1.621  0.761
J228   190.9294091 +11.5528422 24.209  0.044 23.118  0.054  1.091  0.070
J229   190.9060594 +11.5600899 24.640  0.053 23.123  0.050  1.517  0.073
J230   190.9107314 +11.5413693 24.159  0.047 22.795  0.050  1.364  0.069
J231   190.9079106 +11.5431963 22.531  0.047 21.269  0.090  1.262  0.102
J232   190.9071622 +11.5438988 22.882  0.033 21.845  0.040  1.037  0.052
J233   190.9294228 +11.5501008 23.350  0.025 21.821  0.021  1.529  0.033
J234   190.9173564 +11.5397734 25.348  0.141 23.953  0.050  1.395  0.150
J235   190.9252437 +11.5428067 24.703  0.164 23.166  0.054  1.537  0.173
J236   190.9271300 +11.5606411 23.901  0.067 22.330  0.035  1.571  0.076
J237   190.9041108 +11.5478058 22.237  0.020 20.811  0.011  1.426  0.023
J238   190.9293912 +11.5490212 24.251  0.033 22.750  0.040  1.501  0.052
J239   190.9160697 +11.5395481 22.974  0.018 21.453  0.017  1.521  0.025
J240   190.9050049 +11.5594586 24.376  0.037 23.140  0.076  1.236  0.085
J241   190.9031617 +11.5544020 24.935  0.069 23.655  0.072  1.280  0.100
J242   190.9193781 +11.5656025 24.421  0.041 23.494  0.317  0.927  0.320
J243   190.9030163 +11.5527303 24.814  0.118 23.687  0.495  1.127  0.509
J244   190.9045367 +11.5465374 23.108  0.056 21.746  0.020  1.362  0.059
J245   190.9040805 +11.5582526 24.536  1.111 22.816  0.042  1.720  1.112
J246   190.9295405 +11.5569255 24.153  0.033 22.952  0.050  1.201  0.060
J247   190.9116943 +11.5652950 22.380  0.024 21.283  0.019  1.097  0.031
J248   190.9028297 +11.5545124 23.368  0.017 22.114  0.025  1.254  0.030
J249   190.9236107 +11.5643199 22.328  0.019 20.820  0.020  1.508  0.028
J251   190.9296684 +11.5571595 22.358  0.016 20.950  0.100  1.408  0.101
J252   190.9228470 +11.5648579 24.337  0.050 23.483  0.071  0.854  0.087
J253   190.9154756 +11.5390766 20.776  0.009 19.192  0.012  1.584  0.015
J254   190.9291466 +11.5585809 24.990  0.077 23.300  0.147  1.690  0.166
J255   190.9289782 +11.5589576 23.188  0.024 21.729  0.038  1.459  0.045
J256   190.9305131 +11.5523958 25.100  0.404 23.595  0.042  1.505  0.406
J257   190.9064997 +11.5622595 24.591  0.136 23.348  0.572  1.243  0.588
J258   190.9188008 +11.5391290 24.457  0.045 23.134  0.597  1.323  0.599
J259   190.9054784 +11.5612593 24.647  0.097 23.360  0.082  1.287  0.127
J261   190.9048879 +11.5448783 21.819  0.021 20.298  0.014  1.521  0.025
J263   190.9306921 +11.5528729 23.744  0.039 22.952  0.042  0.792  0.057
J264   190.9305064 +11.5552169 23.495  0.030 21.928  0.032  1.567  0.044
J265   190.9305409 +11.5500445 23.651  0.029 22.110  0.034  1.541  0.045
J266   190.9033260 +11.5472314 23.884  0.080 23.289  0.054  0.595  0.097
J267   190.9251079 +11.5413798 25.119  0.069 23.594  0.070  1.525  0.098
J268   190.9302321 +11.5570212 22.365  0.014 21.270  0.019  1.095  0.024
J270   190.9167878 +11.5384843 22.490  0.025 21.007  0.012  1.483  0.028
J271   190.9157634 +11.5384848 23.593  0.036 22.201  0.018  1.392  0.040
J273   190.9263851 +11.5422091 22.361  0.049 20.941  0.029  1.420  0.057
J274   190.9069639 +11.5634779 24.729  0.065 23.256  0.158  1.473  0.171
J275   190.9043106 +11.5605202 24.310  0.058 23.369  0.079  0.941  0.098
J276   190.9073711 +11.5415561 23.445  0.070 22.855  0.108  0.590  0.129
J277   190.9233202 +11.5657001 24.652  0.059 23.374  0.081  1.278  0.100
J278   190.9246001 +11.5404100 23.507  0.016 22.254  0.028  1.253  0.032
J279   190.9312698 +11.5549361 24.388  0.172 22.816  0.037  1.572  0.176
J280   190.9118774 +11.5388025 24.321  0.048 22.883  0.051  1.438  0.070
J281   190.9041535 +11.5609069 24.374  0.319 23.136  0.080  1.238  0.329
J285   190.9049450 +11.5433946 25.044  0.074 23.629  0.418  1.415  0.424
J286   190.9021737 +11.5568901 23.624  0.037 22.706  0.044  0.918  0.057
J287   190.9209074 +11.5386600 24.148  0.042 22.613  0.049  1.535  0.065
J288   190.9315573 +11.5532283 23.098  0.020 21.644  0.017  1.454  0.026
J289   190.9315754 +11.5530346 23.475  0.036 22.083  0.025  1.392  0.044
J290   190.9029185 +11.5463429 25.056  0.106 23.925  0.073  1.131  0.129
J291   190.9058665 +11.5421341 25.493  0.177 23.792  0.190  1.701  0.260
J292   190.9041717 +11.5440788 22.314  0.038 21.442  0.038  0.872  0.054
J293   190.9021044 +11.5480897 24.680  0.083 23.225  0.070  1.455  0.109
J294   190.9312561 +11.5491330 23.391  0.018 22.317  0.037  1.074  0.041
J295   190.9015326 +11.5553278 23.045  0.023 21.638  0.022  1.407  0.032
J296   190.9059550 +11.5634716 23.628  0.026 22.290  0.159  1.338  0.161
J297   190.9042612 +11.5615897 21.738  0.012 20.663  0.016  1.075  0.020
J298   190.9038500 +11.5442301 22.705  0.034 21.567  0.032  1.138  0.047
J299   190.9157365 +11.5677734 21.735  0.024 20.411  0.011  1.324  0.026
J300   190.9114347 +11.5669919 24.211  0.031 22.883  0.802  1.328  0.803
J301   190.9287207 +11.5432859 23.355  0.022 21.982  0.017  1.373  0.028
J302   190.9199055 +11.5378134 23.488  0.029 22.347  0.026  1.141  0.039
J304   190.9009959 +11.5545005 24.624  0.032 23.115  0.071  1.509  0.078
J305   190.9303809 +11.5455691 22.172  0.029 20.708  0.014  1.464  0.032
J307   190.9008846 +11.5536004 22.652  0.019 21.255  0.014  1.397  0.024
J308   190.9188180 +11.5374974 23.593  0.079 22.308  0.212  1.285  0.226
J310   190.9116191 +11.5673307 25.381  0.081 23.906  0.244  1.475  0.257
J311   190.9316666 +11.5485511 22.115  0.022 20.993  0.014  1.122  0.026
J312   190.9321987 +11.5550945 24.043  0.036 23.063  0.030  0.980  0.047
J313   190.9054342 +11.5638552 25.401  0.096 23.933  0.994  1.468  0.999
J315   190.9217289 +11.5674850 23.840  0.043 22.983  0.068  0.857  0.080
J316   190.9103489 +11.5671187 22.599  0.017 21.740  0.032  0.859  0.036
J317   190.9276515 +11.5414134 24.694  0.067 23.283  0.050  1.411  0.084
J318   190.9122972 +11.5678335 24.832  0.070 23.649  0.061  1.183  0.093
J319   190.9276026 +11.5413286 24.052  0.032 23.074  0.065  0.978  0.072
J321   190.9246599 +11.5390048 20.704  0.018 19.704  0.024  1.000  0.030
J322   190.9237653 +11.5385164 22.519  0.047 21.078  0.016  1.441  0.050
J323   190.9016659 +11.5463819 24.189  0.073 23.404  0.062  0.785  0.096
J324   190.9323099 +11.5491354 21.104  0.017 19.918  0.018  1.186  0.025
J325   190.9217144 +11.5376241 21.993  0.018 21.021  0.013  0.972  0.022
J327   190.9166390 +11.5686300 23.422  0.015 22.526  0.032  0.896  0.035
