1077 214.5917868 +36.5107376  24.7738   0.0443
1078 214.5915732 +36.5070068  25.3662   0.1546
1079 214.5896056 +36.4804194  25.7833   0.1854
1080 214.5893195 +36.4768561  26.2432   0.1447
1081 214.5908931 +36.4992388  24.9775   0.1098
1082 214.5894603 +36.4793478  25.9474   0.1662
1083 214.5915144 +36.5079599  26.1360   0.1977
1084 214.5903473 +36.4933378  23.5458   0.0351
1085 214.5907132 +36.5000564  23.6180   0.0864
1086 214.5889922 +36.4777997  23.5007   0.0316
1087 214.5898557 +36.4887604  24.5953   0.1346
1088 214.5901077 +36.4930119  23.8777   0.0639
1089 214.5888781 +36.4749260  26.1843   0.1341
1090 214.5910193 +36.5057456  25.6860   0.0978
1091 214.5891976 +36.4814723  25.3172   0.1510
1092 214.5888140 +36.4755391  26.2571   0.1749
1093 214.5900098 +36.4923668  25.6700   0.2153
1094 214.5883327 +36.4785732  20.9931   0.0060
1095 214.5903961 +36.4989565  23.6755   0.0650
1096 214.5895875 +36.4872371  25.1661   0.1508
1097 214.5912562 +36.5108925  26.1180   0.1320
1098 214.5905622 +36.5018743  24.4733   0.0649
1099 214.5897687 +36.4901800  25.5627   0.1606
1100 214.5904316 +36.4997422  25.9006   0.2255
1101 214.5921344 +36.5093819  25.9548   0.1322
1102 214.5883499 +36.4810345  20.3571   0.0040
1103 214.5905999 +36.5037377  24.7299   0.1150
1104 214.5894046 +36.4913739  22.6188   0.0449
1105 214.5902978 +36.5008574  25.1871   0.0928
1106 214.5900728 +36.4974581  25.6735   0.2492
1107 214.5900891 +36.4985136  25.5866   0.2266
1108 214.5893561 +36.4886611  24.9913   0.1486
1109 214.5896695 +36.4937251  24.6146   0.1422
1110 214.5881561 +36.4739441  24.7379   0.0417
1111 214.5906651 +36.5076085  25.7727   0.1457
1112 214.5902364 +36.5028983  25.6815   0.1255
1113 214.5901149 +36.5019271  23.5157   0.0272
1114 214.5878179 +36.4775325  21.1486   0.0057
1115 214.5897537 +36.4979057  25.1364   0.2298
1116 214.5895688 +36.4943490  25.3697   0.2174
1117 214.5895473 +36.4951523  24.4543   0.1237
1118 214.5893883 +36.4950277  24.1604   0.1269
1119 214.5892797 +36.4918987  24.0971   0.0530
1120 214.5903967 +36.5070133  26.3699   0.1377
1121 214.5903579 +36.5061216  25.8745   0.1762
1122 214.5902465 +36.5066549  26.2112   0.1257
1123 214.5889895 +36.4894213  25.4334   0.2081
1124 214.5889344 +36.4904987  24.2753   0.0564
1125 214.5896344 +36.5006679  25.6612   0.1481
1126 214.5896580 +36.5019899  25.9173   0.1691
1127 214.5900617 +36.5091218  23.9707   0.0439
1128 214.5891663 +36.4973308  23.9094   0.0955
1129 214.5889495 +36.4937713  24.8556   0.0989
1130 214.5884004 +36.4863028  23.5267   0.0254
1131 214.5898072 +36.5057687  26.0094   0.2096
1132 214.5895708 +36.5031074  25.2797   0.1143
1133 214.5883694 +36.4896825  21.9203   0.0167
1134 214.5893262 +36.5012425  25.2307   0.1869
1135 214.5888853 +36.4958417  23.6578   0.0477
1136 214.5880067 +36.4838331  25.8001   0.1127
1137 214.5879397 +36.4787534  23.9615   0.0298
1138 214.5896308 +36.5060589  26.0820   0.2327
1139 214.5881602 +36.4919087  22.8279   0.0611
1140 214.5901372 +36.5103040  25.8810   0.1006
1141 214.5876287 +36.4791318  25.7393   0.1420
1142 214.5889114 +36.4974724  24.4426   0.1298
1143 214.5872663 +36.4821231  20.9540   0.0064
1144 214.5895442 +36.5089684  22.7385   0.0103
1145 214.5896951 +36.5099898  26.1374   0.1700
1146 214.5893758 +36.5067183  25.0847   0.1369
1147 214.5880956 +36.4914091  22.7094   0.0331
1148 214.5892626 +36.5055286  25.6372   0.1744
1149 214.5873191 +36.4793223  26.7692   0.1752
1150 214.5868547 +36.4750670  24.5222   0.0551
1151 214.5887245 +36.4814526  23.8214   0.0292
1152 214.5886665 +36.4988346  24.8740   0.1296
1153 214.5870220 +36.4768485  25.8549   0.0995
1154 214.5893493 +36.5049587  26.1932   0.2305
1155 214.5890794 +36.5057293  24.9043   0.1551
1156 214.5878694 +36.4892768  24.3663   0.0837
1157 214.5891045 +36.5063791  25.3109   0.1395
1158 214.5877252 +36.4879555  24.4705   0.0749
1159 214.5870260 +36.4783540  25.7357   0.1634
1160 214.5886485 +36.5022694  24.3530   0.0599
1161 214.5884587 +36.5024767  23.1311   0.0192
1162 214.5882524 +36.4963668  24.6184   0.0684
1163 214.5905432 +36.5040775  22.7915   0.0182
1164 214.5866246 +36.4762289  24.4787   0.0759
1165 214.5864814 +36.4761280  26.0267   0.1383
1166 214.5891605 +36.5095430  25.6788   0.0820
1167 214.5888182 +36.5046039  26.0287   0.2026
1168 214.5890369 +36.5084840  25.4417   0.0778
1169 214.5890427 +36.5082175  26.2715   0.2229
1170 214.5876608 +36.4912153  23.4307   0.0362
1171 214.5874889 +36.4914002  24.3230   0.1010
1172 214.5875442 +36.4885541  26.0670   0.1617
1173 214.5870371 +36.4843926  23.0527   0.0295
1174 214.5882694 +36.4994593  25.9311   0.1965
1175 214.5881883 +36.4944119  23.5254   0.0317
1176 214.5885363 +36.5045688  25.1697   0.1445
1177 214.5882903 +36.5004974  25.9832   0.1475
1178 214.5881420 +36.4987730  25.2599   0.1703
1179 214.5887193 +36.4829732  25.0399   0.1278
1180 214.5885104 +36.5048249  26.2022   0.1880
1181 214.5880921 +36.4999632  25.5398   0.1773
1182 214.5887267 +36.5089643  25.9653   0.1394
1183 214.5883903 +36.5081022  23.1260   0.0205
1184 214.5882317 +36.5017998  26.1517   0.1425
1185 214.5862901 +36.4756312  26.6171   0.1778
1186 214.5887237 +36.5092868  26.6122   0.2029
1187 214.6274522 +36.5084198  25.7135   0.1439
1188 214.5884491 +36.5111684  22.1077   0.0136
1189 214.5884293 +36.5072506  26.0651   0.1549
1190 214.5884869 +36.5085412  26.0562   0.1820
1191 214.5884642 +36.5091466  26.0630   0.1660
1192 214.5882168 +36.5060071  26.0193   0.2404
1193 214.5870467 +36.4900644  24.7818   0.1305
1194 214.5864597 +36.4745397  25.9618   0.0887
1195 214.5858929 +36.4748175  25.8218   0.1227
1196 214.5880282 +36.5049837  25.4698   0.1134
1197 214.5878565 +36.5018195  25.9033   0.1671
1198 214.5876978 +36.5001043  24.9299   0.1139
1199 214.5858511 +36.4750946  25.7571   0.1188
1200 214.5881439 +36.5068334  26.0640   0.2020
1201 214.5871373 +36.4934898  25.2940   0.1453
1202 214.5869365 +36.4904097  26.0279   0.2105
1203 214.5866320 +36.4881545  23.3928   0.0225
1204 214.5879360 +36.5053654  26.1158   0.1954
1205 214.5868544 +36.4916905  24.7720   0.1179
1206 214.5881199 +36.5087652  26.5021   0.1781
1207 214.5878960 +36.5060400  25.4096   0.1357
1208 214.5865008 +36.4885584  23.6794   0.0358
1209 214.5862867 +36.4859713  23.4799   0.0272
1210 214.5858578 +36.4809356  24.1388   0.0737
1211 214.5855006 +36.4763385  22.5450   0.0086
1212 214.5877065 +36.5049176  26.4883   0.1507
1213 214.5872947 +36.4997150  25.4564   0.1624
1214 214.5866641 +36.4928396  22.9170   0.0182
1215 214.5859676 +36.4826225  23.7088   0.0240
1216 214.5859626 +36.4823480  25.6674   0.1500
1217 214.5876810 +36.5065231  25.2016   0.1157
1218 214.5874638 +36.5052732  24.1230   0.0777
1219 214.5857795 +36.4789714  25.7282   0.1275
1220 214.5852432 +36.4781066  22.4265   0.0241
1221 214.5878020 +36.5094210  24.3986   0.0335
1222 214.5852976 +36.4754307  26.2474   0.1015
1223 214.5878812 +36.5112448  26.8475   0.1272
1224 214.5876269 +36.5088484  25.1033   0.1057
1225 214.5873197 +36.5054745  25.4626   0.1609
1226 214.5861372 +36.4904689  24.4979   0.0758
1227 214.5852672 +36.4800341  23.3879   0.0166
1228 214.5872910 +36.5082437  26.4938   0.1166
1229 214.5861117 +36.4927918  25.5464   0.1307
1230 214.5872792 +36.5100242  25.8120   0.0863
1231 214.5871045 +36.5077832  26.6647   0.1380
1232 214.5880788 +36.5010396  25.8808   0.1328
1233 214.5866256 +36.5025431  24.3258   0.0397
1234 214.5854656 +36.4860040  26.7531   0.2069
1235 214.5846885 +36.4761160  26.4718   0.1251
1236 214.5846427 +36.4768366  25.9957   0.0993
1237 214.5872697 +36.5049457  25.5423   0.1429
1238 214.5856427 +36.4904165  26.0961   0.1507
1239 214.5862722 +36.4976533  25.3149   0.1382
1240 214.5862461 +36.5000686  26.1615   0.1251
1241 214.5855420 +36.4916624  24.5608   0.1098
1242 214.5854361 +36.4910722  23.6559   0.0284
1243 214.5860541 +36.4992146  24.7542   0.1180
1244 214.5858389 +36.4976114  24.3860   0.0581
1245 214.5858153 +36.4957685  25.6983   0.1986
1246 214.5857365 +36.4953088  25.0718   0.0827
1247 214.5875679 +36.5061057  25.2268   0.1251
1248 214.5848846 +36.4850330  24.5933   0.0845
1249 214.5847748 +36.4848193  23.1146   0.0183
1250 214.5850800 +36.4885832  26.1554   0.1598
1251 214.6273620 +36.5074072  26.2487   0.1420
1252 214.6257780 +36.4864298  25.8790   0.1369
1253 214.5837488 +36.4798338  23.5800   0.0192
1254 214.5866911 +36.5112882  27.1404   0.1702
1255 214.5847066 +36.4856564  23.1055   0.0153
1256 214.5844915 +36.4816810  26.4686   0.1210
1257 214.5866397 +36.5109356  26.7078   0.1342
1258 214.5848198 +36.4866458  26.3451   0.1628
1259 214.5859807 +36.5039460  25.3980   0.0901
1260 214.5850852 +36.4913917  25.2233   0.1102
1261 214.5848295 +36.4889591  23.6912   0.0320
1262 214.5860263 +36.5049429  25.4739   0.1660
1263 214.5847258 +36.4877860  25.5518   0.1606
1264 214.6249639 +36.4829069  21.0620   0.0076
1265 214.5840233 +36.4781542  25.7500   0.1106
1266 214.5857796 +36.5032971  24.1431   0.0831
1267 214.5849726 +36.4921611  25.1318   0.1312
1268 214.5845838 +36.4871088  24.9646   0.0635
1269 214.5840449 +36.4793144  26.6306   0.1386
1270 214.6266567 +36.4991143  24.8819   0.1185
1271 214.5856307 +36.5046697  25.6993   0.1648
1272 214.5860504 +36.5108939  26.1669   0.1646
1273 214.6262202 +36.4928656  26.1408   0.1540
1274 214.5841674 +36.4861093  24.5279   0.0858
1275 214.5836564 +36.4788525  25.6477   0.0748
1276 214.5840597 +36.4848144  25.4743   0.0855
1277 214.5859797 +36.5104311  26.3700   0.1542
1278 214.5859395 +36.5062597  25.9169   0.1737
1279 214.5837581 +36.4822506  26.3468   0.1895
1280 214.5857007 +36.5095696  26.8593   0.1593
1281 214.5852128 +36.5029888  26.1899   0.2087
1282 214.5845668 +36.4946687  25.5885   0.0997
1283 214.5831959 +36.4763698  27.0792   0.1835
1284 214.5841221 +36.4898098  26.0906   0.1585
1285 214.5841089 +36.4790106  26.4239   0.1095
1286 214.5856458 +36.5110452  26.8692   0.1444
